id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
234,1453,Mastercard,Debit,5453158719013768,11/2011,732,YES,2,$4136,01/2010,2010,No
1117,1453,Mastercard,Debit,5836173617667136,11/2024,80,YES,1,$14561,02/2007,2015,No
668,337,Mastercard,Debit (Prepaid),5540235248298505,01/2024,40,YES,2,$86,01/2020,2020,No
3227,1023,Mastercard,Credit,5072448935798666,07/2023,115,YES,2,$17100,06/2001,2011,No
3603,1903,Visa,Credit,4785997992808667,07/2015,707,YES,2,$12700,06/2015,2015,No
3568,1903,Mastercard,Debit,5809711099663265,05/2020,678,YES,1,$54517,06/2013,2013,No
2973,1903,Mastercard,Credit,5961602906943584,05/2021,233,YES,2,$14900,05/2008,2008,No
3085,604,Amex,Credit,359466340825605,11/2024,426,YES,1,$16000,05/2011,2011,No
4369,604,Mastercard,Debit,5415760158214134,02/2020,464,NO,2,$30713,08/2011,2016,No
3434,604,Mastercard,Debit,5400936415005056,11/2024,816,YES,2,$33158,06/2009,2013,No
4280,604,Visa,Debit (Prepaid),4166400482648381,03/2022,843,YES,2,$29,08/2008,2014,No
2503,1637,Amex,Credit,327172863977145,05/2022,496,YES,1,$21700,04/2006,2014,No
5319,1637,Visa,Credit,4851037322315793,05/2022,485,YES,2,$12500,10/2016,2016,No
256,1470,Visa,Debit,4474584531104236,07/2020,20,NO,2,$3365,01/2010,2010,No
2280,1470,Mastercard,Debit,5190888323082478,08/2020,16,YES,1,$14856,03/2011,2011,No
3392,1470,Mastercard,Debit,5205886351948913,08/2023,839,YES,1,$5989,06/2008,2014,No
3896,1470,Mastercard,Debit,5794248541023903,01/2024,162,YES,3,$4394,07/2009,2009,No
4050,1856,Visa,Debit (Prepaid),4561317376278700,06/2023,420,YES,1,$85,07/2016,2016,No
3939,1856,Mastercard,Credit,5507421180744978,07/2018,551,YES,1,$10600,07/2010,2013,No
257,1856,Visa,Debit,4766091276666910,03/2016,750,YES,2,$3909,01/2010,2010,No
5949,1856,Visa,Debit,4548471036924768,02/2020,50,YES,1,$1873,12/2008,2010,No
909,907,Visa,Debit,4764392547989876,03/2022,429,YES,1,$19643,01/2020,2020,No
3783,907,Mastercard,Credit,5140249606034696,05/2022,989,YES,2,$14700,07/2006,2008,No
5203,907,Mastercard,Credit,5725072000383307,06/2019,353,NO,1,$8800,10/2010,2010,No
669,1923,Mastercard,Credit,5132540732340008,05/2022,14,NO,1,$7900,01/2020,2020,No
2152,1923,Mastercard,Debit,5276877021810793,05/2014,149,YES,2,$12653,03/2007,2012,No
2041,1923,Discover,Credit,6416258939868696,05/2022,101,NO,1,$11400,03/2003,2014,No
3255,674,Mastercard,Credit,5098677498618637,01/2021,475,NO,1,$6500,06/2003,2012,No
4786,674,Mastercard,Debit,5296739757506993,02/2021,637,YES,1,$1407,09/2010,2018,No
2680,674,Mastercard,Debit,5317549941978668,04/2013,455,YES,2,$11402,04/2011,2011,No
2405,674,Mastercard,Debit,5819861190837911,03/2021,395,YES,2,$4501,04/1999,2015,No
5574,674,Mastercard,Debit,5615295761814830,02/2022,923,YES,1,$1399,11/2009,2009,No
5348,674,Mastercard,Debit,5843734476551983,10/2020,170,YES,2,$14466,11/1995,2007,No
47,674,Visa,Credit,4462302223450825,04/2003,869,YES,1,$8000,01/2003,2008,No
910,1665,Visa,Debit,4397635828632081,02/2020,546,YES,1,$31916,01/2020,2020,No
1961,548,Visa,Credit,4153185047549338,08/2021,585,YES,3,$7800,02/2020,2020,No
1185,548,Mastercard,Debit,5154918786979440,08/2013,791,NO,1,$570,02/2009,2010,No
6014,548,Mastercard,Debit,5364661395772182,06/2023,944,YES,2,$13187,12/2010,2010,No
1715,548,Mastercard,Debit (Prepaid),5397077557835988,02/2020,796,YES,1,$50,02/2020,2020,No
2651,209,Mastercard,Credit,5758229821813987,06/2020,759,YES,1,$8900,04/2010,2010,No
3795,209,Visa,Debit,4305950987818748,07/2021,42,YES,2,$10681,07/2006,2013,No
3218,209,Mastercard,Credit,5219421106437729,11/2023,66,NO,2,$2500,06/2000,2011,No
258,209,Visa,Credit,4214239191578441,05/2020,231,YES,2,$8700,01/2010,2010,No
5575,209,Mastercard,Debit,5814886393652127,02/2024,110,YES,2,$10227,11/2009,2012,No
4676,209,Mastercard,Debit,5607093669748051,12/2021,968,YES,2,$2507,09/2008,2010,No
2806,730,Visa,Credit,4498188620007875,01/2021,230,YES,2,$19400,05/1999,2011,No
1118,730,Mastercard,Debit,5930455553645091,08/2023,617,NO,1,$29268,02/2007,2010,No
4827,730,Visa,Debit,4893423769208595,10/2024,941,YES,2,$10756,09/2011,2011,No
1716,670,Mastercard,Debit (Prepaid),5035031873988658,08/2021,144,YES,2,$57,02/2020,2020,No
911,670,Visa,Debit,4556696236442252,05/2020,31,YES,2,$10705,01/2020,2020,No
5334,627,Visa,Credit,4897586186180268,08/2021,424,YES,2,$4200,10/2018,2018,No
2210,924,Visa,Credit,4463399619811654,09/2017,944,YES,2,$5800,03/2008,2011,No
2739,894,Visa,Credit,4744158528922930,02/2020,983,YES,3,$9300,04/2014,2014,No
4612,894,Mastercard,Debit (Prepaid),5173831902389247,08/2009,140,YES,1,$56,09/2006,2009,No
2123,894,Mastercard,Credit,5835067819727201,12/2020,381,YES,1,$8200,03/2006,2014,No
1717,1633,Mastercard,Debit (Prepaid),5081036961889402,12/2022,912,NO,2,$78,02/2020,2020,No
3038,1633,Amex,Credit,356560829047775,06/2020,388,NO,1,$15000,05/2010,2015,No
5012,1633,Mastercard,Debit,5356675809803132,09/2022,452,YES,1,$11495,10/2004,2014,No
670,1633,Mastercard,Debit,5773754472145445,08/2024,145,YES,2,$21982,01/2020,2020,No
671,1593,Mastercard,Debit,5271720303804197,05/2021,709,YES,1,$20278,01/2020,2020,No
1718,1593,Mastercard,Debit,5846041795591669,02/2020,788,NO,2,$13139,02/2020,2020,No
912,1593,Visa,Credit,4855885434237625,10/2022,943,YES,1,$9900,01/2020,2020,No
1962,1593,Visa,Credit,4063394095029281,03/2023,599,YES,1,$8900,02/2020,2020,No
2516,720,Visa,Debit,4289170168464518,06/2013,338,NO,1,$4976,04/2006,2014,No
4136,720,Mastercard,Debit,5549447642972376,08/2021,647,YES,1,$974,08/2004,2008,No
1963,720,Visa,Credit,4340313779939280,04/2024,147,YES,2,$2000,02/2020,2020,No
2239,264,Visa,Credit,4277586046602277,03/2022,388,YES,2,$10600,03/2009,2011,No
2729,827,Mastercard,Credit,5246519897413642,05/2024,408,YES,2,$7100,04/2014,2014,No
2836,827,Visa,Credit,4995884742655533,08/2024,532,YES,1,$6800,05/2002,2012,No
3897,827,Mastercard,Debit,5465225216105054,08/2024,675,YES,2,$4887,07/2009,2015,No
4514,827,Mastercard,Debit,5447568212155022,10/2012,975,YES,2,$8133,09/2001,2012,No
2815,414,Mastercard,Debit,5489310042170577,02/2022,555,YES,1,$62703,05/2001,2007,No
3958,414,Visa,Credit,4565053725687198,07/2018,13,YES,1,$23500,07/2010,2010,No
235,1439,Mastercard,Debit,5289852815253246,11/2017,351,YES,2,$10707,01/2010,2010,No
6094,1439,Visa,Debit,4419147752018938,11/2022,287,YES,1,$18945,12/2013,2013,No
2246,843,Discover,Credit,6423950301741311,03/2023,419,YES,2,$6600,03/2010,2011,No
913,843,Visa,Debit (Prepaid),4509375731362461,05/2022,775,NO,1,$57,01/2020,2020,No
4828,843,Visa,Debit,4761252332594713,03/2022,492,YES,1,$11996,09/2011,2011,No
4370,843,Mastercard,Debit,5413297083203621,10/2021,231,YES,1,$18026,08/2011,2011,No
184,843,Visa,Debit,4441719525815769,03/2017,895,YES,2,$10495,01/2008,2011,No
4081,843,Visa,Debit,4941071237961739,05/2021,841,NO,2,$9946,07/2019,2019,No
2592,1008,Visa,Debit,4341654408733205,01/2023,76,YES,2,$20245,04/2008,2008,No
5850,1008,Visa,Credit,4921858287042321,02/2020,790,NO,1,$5100,12/2005,2010,No
2325,1008,Visa,Debit,4402133040036554,05/2022,178,YES,1,$36515,03/2013,2013,No
382,1008,Mastercard,Debit,5036845153057903,12/2024,88,YES,2,$15306,01/2019,2019,No
4593,1008,Amex,Credit,398596768092162,04/2009,360,YES,1,$20600,09/2006,2008,No
6036,1834,Amex,Credit,383502656475032,06/2022,767,YES,1,$7300,12/2011,2011,No
1119,1834,Mastercard,Debit,5772577657126283,06/2023,335,YES,2,$10348,02/2007,2014,No
5617,1834,Mastercard,Credit,5754024281243654,03/2016,279,YES,1,$3300,11/2010,2010,No
1964,1126,Visa,Debit,4224143942174854,03/2022,4,YES,1,$20318,02/2020,2020,No
672,881,Mastercard,Debit,5546049735690428,05/2020,380,YES,1,$28163,01/2020,2020,No
4732,881,Mastercard,Debit (Prepaid),5266235435834793,10/2024,868,YES,2,$63,09/2009,2011,No
4439,881,Visa,Debit,4822555770542502,04/2018,967,YES,1,$31491,08/2014,2014,No
4287,881,Amex,Credit,372660473465347,10/2021,981,YES,1,$22700,08/2009,2009,No
5714,679,Visa,Debit (Prepaid),4448597956443991,11/2016,934,YES,2,$73,11/2015,2015,No
2894,679,Amex,Credit,326701965155978,11/2017,478,YES,1,$9900,05/2006,2007,No
5972,679,Mastercard,Debit,5636168034745251,04/2021,14,YES,2,$14713,12/2009,2011,No
3741,679,Mastercard,Debit,5508510790983933,05/2023,468,YES,2,$2290,07/2005,2011,No
673,1333,Mastercard,Debit,5494418818088079,01/2020,181,NO,1,$28203,01/2020,2020,No
674,1333,Mastercard,Credit,5917929365404113,01/2020,876,YES,1,$30200,01/2020,2020,No
1719,1333,Mastercard,Debit,5664344247149202,11/2021,184,YES,2,$3565,02/2020,2020,No
675,1333,Mastercard,Debit,5697326448769669,06/2020,916,YES,1,$3565,01/2020,2020,No
1199,398,Visa,Debit,4801008002314220,03/2021,290,YES,1,$17111,02/2009,2010,No
2012,398,Visa,Debit,4583760469208759,08/2021,812,YES,2,$21264,03/1999,2009,No
5323,398,Mastercard,Debit,5449554854489393,02/2020,419,YES,1,$15125,10/2017,2017,No
2337,398,Visa,Debit,4729603889258290,02/2020,830,YES,2,$16472,03/2014,2014,No
676,151,Mastercard,Credit,5087990899424459,11/2021,691,NO,2,$12800,01/2020,2020,No
1037,106,Mastercard,Debit,5810565047358846,11/2020,736,YES,2,$11154,02/2004,2007,No
4654,106,Visa,Debit,4222334325515340,11/2007,364,YES,1,$19419,09/2007,2010,No
2124,106,Mastercard,Credit,5416237939291680,06/2022,790,YES,2,$9100,03/2006,2011,No
3484,106,Mastercard,Debit,5834792674235708,05/2022,402,YES,1,$9471,06/2010,2011,No
5310,106,Visa,Debit,4144242905302080,02/2024,279,YES,2,$10331,10/2015,2015,No
2794,1784,Mastercard,Credit,5862883052434843,11/2004,716,YES,1,$15900,05/1997,2009,No
5330,1924,Mastercard,Credit,5986235068209756,05/2020,357,YES,1,$5200,10/2018,2018,No
5739,671,Mastercard,Credit,5667713745804706,02/2020,982,YES,1,$8600,11/2018,2018,No
5592,671,Visa,Credit,4711870612941812,05/2024,453,YES,1,$8700,11/2009,2009,No
3485,1472,Mastercard,Debit,5352913241091954,03/2018,231,YES,1,$25236,06/2010,2011,No
2196,1472,Mastercard,Credit,5653902794655714,02/2011,81,YES,2,$10400,03/2008,2008,No
3393,1472,Mastercard,Debit (Prepaid),5403035493529596,10/2024,879,YES,2,$38,06/2008,2013,No
4647,855,Mastercard,Debit (Prepaid),5419259287662190,09/2020,839,YES,1,$106,09/2007,2010,No
3670,855,Visa,Debit,4730763214720586,04/2021,269,YES,1,$15975,07/2001,2011,No
5916,855,Visa,Debit,4678510288563431,12/2023,404,YES,2,$12188,12/2007,2011,No
5715,855,Visa,Debit,4118028917520417,03/2022,471,YES,2,$11928,11/2015,2015,No
2702,855,Mastercard,Debit,5060743978360454,08/2021,638,YES,2,$13841,04/2012,2012,No
4317,981,Amex,Credit,386475118033107,03/2024,151,YES,1,$7500,08/2010,2011,No
3828,1030,Visa,Debit,4504121814259932,09/2013,420,YES,2,$4269,07/2007,2009,No
2936,1030,Mastercard,Credit,5615880941381853,02/2024,761,YES,2,$12600,05/2007,2011,No
2415,1030,Amex,Credit,335570840377948,09/2003,193,YES,1,$16500,04/2001,2016,No
4677,1030,Mastercard,Debit,5943712275580272,11/2008,212,YES,1,$19152,09/2008,2009,No
4072,384,Visa,Debit,4563075780122442,02/2024,522,YES,2,$19349,07/2018,2018,No
4492,80,Visa,Debit,4749460533827117,09/2022,680,YES,2,$1703,09/1997,2009,No
307,80,Visa,Credit,4281238011673204,06/2017,240,YES,2,$2800,01/2012,2012,No
2689,80,Visa,Debit,4321023718227210,02/2024,881,YES,1,$13569,04/2011,2011,No
3829,80,Visa,Credit,4290434433757609,01/2024,638,YES,1,$10700,07/2007,2008,No
3917,80,Visa,Credit,4135572355155702,06/2022,582,YES,2,$14500,07/2009,2009,No
5027,1331,Mastercard,Debit (Prepaid),5376013028883652,09/2021,68,YES,1,$26,10/2005,2010,No
6130,205,Visa,Debit,4705599888998828,05/2021,524,YES,2,$25621,12/2016,2016,No
3620,205,Mastercard,Debit,5751244963755467,05/2024,167,YES,1,$12193,06/2017,2017,No
3639,205,Visa,Debit,4209063259747210,07/2018,375,YES,1,$14247,06/2018,2018,No
2861,205,Mastercard,Debit,5624048822152519,02/2020,78,YES,2,$14859,05/2004,2009,No
5037,1048,Visa,Credit,4729818901299083,09/2014,625,NO,2,$13400,10/2005,2011,No
2048,1048,Mastercard,Credit,5923018656297645,08/2020,116,YES,2,$12500,03/2003,2003,No
4509,1048,Amex,Credit,346055751406362,12/2009,56,YES,2,$3800,09/2001,2009,No
2542,1048,Mastercard,Debit,5424466713085703,06/2014,575,YES,2,$22527,04/2007,2011,No
677,1801,Mastercard,Debit,5588070685818037,09/2020,126,YES,1,$7284,01/2020,2020,No
5266,1490,Visa,Debit,4020577124844597,04/2022,526,YES,1,$22856,10/2012,2012,No
1369,1490,Visa,Debit,4033453235002124,01/2021,434,YES,1,$20225,02/2016,2016,No
1965,1490,Visa,Debit,4585531601433102,02/2020,364,NO,1,$15742,02/2020,2020,No
5950,1490,Visa,Credit,4751967279477590,11/2021,581,NO,1,$11400,12/2008,2008,No
2524,818,Amex,Credit,368778866746348,08/2008,125,YES,1,$6200,04/2007,2014,No
3728,818,Amex,Credit,378145015065628,10/2005,759,YES,2,$500,07/2005,2009,No
5540,818,Mastercard,Credit,5719046765863775,11/2021,971,YES,1,$7100,11/2008,2017,No
5874,818,Visa,Debit,4043732830819375,03/2022,390,YES,1,$15522,12/2006,2015,No
992,818,Mastercard,Debit,5240774776973707,09/2023,370,YES,2,$19640,02/2001,2010,No
5499,1463,Mastercard,Debit,5314535985439666,06/2020,410,YES,1,$13930,11/2007,2010,No
3591,1463,Mastercard,Debit,5462773776307346,02/2021,951,YES,2,$22357,06/2015,2015,No
5245,1463,Mastercard,Credit,5315038417328405,01/2022,772,YES,1,$7700,10/2011,2011,No
3542,1463,Amex,Credit,386623237356858,09/2023,553,NO,1,$5100,06/2012,2012,No
678,1835,Mastercard,Debit,5452922835345688,01/2020,969,YES,2,$12191,01/2020,2020,No
2351,952,Visa,Debit,4295877159831914,02/2024,602,YES,1,$58234,03/2015,2015,No
1275,952,Mastercard,Debit,5357953507565192,07/2021,726,YES,2,$76966,02/2011,2011,No
3611,616,Mastercard,Credit,5046466769118356,05/2023,561,YES,2,$4500,06/2016,2016,No
6050,638,Mastercard,Debit,5689155673355585,07/2024,698,YES,1,$25551,12/2011,2011,No
2068,638,Mastercard,Debit,5648059407570222,03/2021,353,YES,2,$21253,03/2004,2011,No
3394,638,Mastercard,Debit,5854204096882081,12/2023,551,YES,2,$10274,06/2008,2008,No
4445,638,Amex,Credit,375716098483935,11/2015,431,YES,2,$4800,08/2015,2015,No
914,638,Visa,Debit,4049373677960607,12/2023,739,YES,2,$19934,01/2020,2020,No
1966,1366,Visa,Debit,4419528709052008,09/2022,578,YES,2,$8829,02/2020,2020,No
315,1366,Mastercard,Credit,5244253968518286,07/2024,684,YES,2,$12400,01/2013,2013,No
2374,1366,Mastercard,Debit,5148677955904141,02/2020,917,YES,1,$17691,03/2018,2018,No
2974,443,Mastercard,Debit,5567990384490539,05/2013,643,YES,2,$15317,05/2008,2013,No
6111,336,Mastercard,Debit,5118228142214662,06/2020,208,YES,1,$19612,12/2015,2015,No
679,611,Mastercard,Debit,5797418937992891,01/2020,154,YES,2,$10304,01/2020,2020,No
2364,973,Mastercard,Debit,5570742279358802,02/2021,20,YES,1,$16229,03/2017,2017,No
5716,973,Visa,Debit,4515909883803900,11/2024,871,YES,1,$8366,11/2015,2015,No
5706,973,Visa,Debit,4060618518013622,06/2023,39,YES,2,$7688,11/2014,2014,No
3833,973,Amex,Credit,343206406411256,09/2024,201,YES,1,$8300,07/2008,2015,No
680,632,Mastercard,Debit,5199637709729169,05/2022,927,YES,1,$16557,01/2020,2020,No
3898,1918,Mastercard,Debit,5054406942161566,08/2024,161,YES,2,$18627,07/2009,2015,No
1967,1827,Visa,Debit,4807723891729123,08/2022,174,YES,1,$23156,02/2020,2020,No
3959,1827,Visa,Debit,4277161408897403,02/2024,419,YES,1,$30041,07/2010,2011,No
5246,1827,Mastercard,Debit,5010004900517856,02/2024,908,YES,1,$29137,10/2011,2011,No
4546,1827,Amex,Credit,359523053030416,07/2021,87,YES,1,$10400,09/2004,2017,No
3395,1827,Mastercard,Credit,5765181164708255,02/2022,980,YES,2,$13500,06/2008,2008,No
5727,1827,Mastercard,Debit,5002104504565119,02/2023,917,YES,1,$17663,11/2016,2016,No
681,70,Mastercard,Debit,5458733371432885,08/2021,24,NO,2,$30637,01/2020,2020,No
4464,672,Mastercard,Debit,5392188065665641,10/2021,452,NO,1,$8540,08/2017,2017,No
3396,672,Mastercard,Debit,5302317645406586,02/2012,347,YES,1,$9397,06/2008,2010,No
915,672,Visa,Debit,4723396292994912,09/2020,740,YES,1,$12329,01/2020,2020,No
5001,672,Visa,Debit,4598597915590543,01/2020,17,YES,1,$8333,10/2003,2007,No
5345,1461,Visa,Credit,4536458621990266,09/2020,102,YES,2,$5200,10/2019,2019,No
2668,1461,Visa,Debit,4534127090202764,08/2010,827,YES,2,$35757,04/2010,2011,No
2886,1461,Mastercard,Credit,5778899151304683,03/2015,908,NO,1,$16600,05/2005,2015,No
4535,1461,Mastercard,Debit,5583589115477515,06/2020,661,YES,2,$23754,09/2003,2018,No
2090,1461,Mastercard,Debit,5728689238652207,10/2024,532,YES,2,$14480,03/2005,2009,No
103,1461,Mastercard,Debit,5625472759967842,10/2023,564,YES,2,$6237,01/2006,2007,No
916,510,Visa,Credit,4061328991788690,02/2023,114,NO,1,$9200,01/2020,2020,No
917,510,Visa,Debit,4497861134959245,01/2020,573,YES,2,$14797,01/2020,2020,No
5638,256,Visa,Credit,4042007108574831,02/2023,177,YES,1,$9400,11/2010,2013,No
3989,256,Visa,Debit (Prepaid),4868990994344273,06/2024,248,YES,2,$50,07/2011,2011,No
6089,256,Mastercard,Credit,5764971120736645,02/2020,402,YES,2,$1800,12/2013,2013,No
2850,256,Amex,Credit,343199188380745,10/2024,496,YES,1,$12400,05/2004,2014,No
147,256,Visa,Credit,4577476596554924,12/2010,553,YES,2,$14300,01/2007,2007,No
1276,256,Mastercard,Debit,5355715623674970,12/2024,956,YES,1,$27489,02/2011,2011,No
1968,1410,Visa,Debit,4792996181300907,01/2022,998,YES,2,$7846,02/2020,2020,No
1720,574,Mastercard,Credit,5943886556523564,09/2021,437,YES,2,$12500,02/2020,2020,No
435,574,Discover,Credit,6741482633639648,04/2020,360,NO,2,$10500,01/2020,2020,No
1721,574,Mastercard,Debit (Prepaid),5680672417239483,02/2020,195,YES,1,$72,02/2020,2020,No
1722,574,Mastercard,Credit,5544918910984279,05/2020,158,YES,1,$8800,02/2020,2020,No
6015,1837,Mastercard,Debit,5837775089417018,01/2011,189,YES,1,$11199,12/2010,2010,No
259,1837,Visa,Debit,4205821347854727,05/2020,679,YES,1,$8800,01/2010,2010,No
5275,1837,Mastercard,Debit (Prepaid),5825065723069699,09/2021,940,YES,1,$83,10/2013,2013,No
2256,1837,Mastercard,Debit,5757614479800979,11/2024,657,NO,1,$7217,03/2010,2010,No
5307,1974,Mastercard,Credit,5282787263853461,09/2022,115,YES,2,$9000,10/2015,2015,No
278,1974,Mastercard,Debit,5805044569196975,01/2020,947,YES,1,$15195,01/2011,2011,No
2257,1974,Mastercard,Debit,5522110015947841,02/2024,663,YES,1,$14747,03/2010,2010,No
1723,30,Mastercard,Debit,5683330455656295,02/2020,447,YES,2,$8998,02/2020,2020,No
1429,1270,Amex,Credit,340244443373002,03/2023,846,YES,2,$20400,02/2020,2020,No
4313,1270,Visa,Debit,4554284422042742,09/2022,212,YES,2,$13653,08/2009,2016,No
222,1815,Amex,Credit,371091834390039,02/2020,858,YES,2,$17800,01/2010,2011,No
4582,1815,Mastercard,Debit (Prepaid),5200794681511676,07/2024,836,YES,2,$52,09/2005,2015,No
4371,1815,Mastercard,Debit (Prepaid),5906678291020827,09/2023,935,YES,2,$56,08/2011,2011,No
2035,1815,Mastercard,Debit,5159691137023059,01/2024,232,YES,2,$3099,03/2002,2012,No
682,805,Mastercard,Debit,5991004678910438,05/2020,214,YES,1,$11805,01/2020,2020,No
918,805,Visa,Debit,4256748017620071,01/2020,433,YES,1,$17535,01/2020,2020,No
3233,464,Amex,Credit,352397360356465,08/2022,465,YES,2,$18000,06/2002,2011,No
1724,1042,Mastercard,Debit (Prepaid),5849992280196253,11/2024,858,YES,2,$95,02/2020,2020,No
2170,1579,Discover,Credit,6789723556516100,09/2020,817,YES,1,$8200,03/2008,2014,No
11,1579,Mastercard,Debit,5927292790575653,11/2023,964,YES,2,$2143,01/1999,2013,No
4163,1579,Mastercard,Debit,5184790316386758,12/2021,128,YES,2,$6550,08/2005,2016,No
3976,1579,Mastercard,Credit,5148202936285148,04/2024,384,YES,2,$12800,07/2011,2011,No
3830,1579,Visa,Debit,4707894398714464,02/2020,848,YES,1,$15960,07/2007,2010,No
683,830,Mastercard,Credit,5930929069464452,02/2020,744,YES,2,$19000,01/2020,2020,No
3899,830,Mastercard,Debit,5981196310914475,06/2016,143,YES,1,$26575,07/2009,2011,No
4678,465,Mastercard,Credit,5613327518828278,06/2021,118,YES,2,$5800,09/2008,2008,No
2433,465,Mastercard,Debit,5340964008686387,05/2021,458,YES,2,$16047,04/2002,2011,No
4879,1954,Visa,Credit,4802501874295829,04/2024,196,YES,2,$5900,09/2014,2014,No
2387,1954,Mastercard,Debit,5885722307882995,05/2024,538,YES,2,$22722,03/2019,2019,No
316,1954,Mastercard,Debit,5544865210857672,07/2013,422,YES,2,$21258,01/2013,2013,No
4749,959,Visa,Debit (Prepaid),4570842726552830,07/2020,4,YES,2,$18,09/2009,2009,No
1231,959,Mastercard,Debit (Prepaid),5030524191307854,08/2023,680,YES,2,$8,02/2010,2017,No
5693,1049,Visa,Debit,4967633206571164,03/2023,284,YES,2,$14446,11/2013,2013,No
2816,1049,Mastercard,Credit,5582940861805001,08/2016,142,YES,1,$10500,05/2001,2009,No
5823,1049,Visa,Debit,4788436311707750,12/2023,234,YES,2,$13122,12/2004,2009,No
5553,1049,Visa,Debit,4606238393574333,11/2012,70,YES,1,$24519,11/2008,2014,No
1310,1049,Visa,Credit,4661230447201577,05/2015,53,YES,1,$9400,02/2012,2012,No
4265,1049,Mastercard,Debit,5145877040417123,03/2022,66,YES,2,$12121,08/2008,2010,No
684,1925,Mastercard,Credit,5327121819423216,11/2021,101,NO,2,$1300,01/2020,2020,No
685,1925,Mastercard,Credit,5867592323939058,01/2020,102,YES,1,$17500,01/2020,2020,No
3940,1088,Mastercard,Credit,5759964167622790,01/2023,828,YES,1,$10700,07/2010,2011,No
4574,1088,Amex,Credit,356216577809094,01/2023,298,YES,2,$7300,09/2005,2010,No
6095,1088,Visa,Debit,4661688933459307,06/2016,432,YES,1,$15194,12/2013,2013,No
4106,14,Visa,Credit,4493101815036488,06/2024,137,YES,1,$5400,08/2001,2008,No
2076,14,Amex,Credit,336131482851954,12/2022,979,YES,2,$14100,03/2005,2008,No
2164,14,Visa,Debit,4610833826779556,04/2018,523,YES,2,$3899,03/2007,2008,No
5159,14,Mastercard,Debit (Prepaid),5644525290796847,05/2020,601,YES,1,$22,10/2009,2010,No
3082,14,Visa,Debit,4124567693793737,04/2022,870,NO,1,$16464,05/2010,2012,No
4266,162,Mastercard,Debit,5125647538274113,05/2022,824,YES,1,$39591,08/2008,2011,No
5938,162,Mastercard,Debit,5099776027896183,12/2022,812,YES,1,$39452,12/2008,2010,No
5694,162,Visa,Debit,4338781388247802,03/2014,826,YES,2,$27266,11/2013,2013,No
